content	label
USER طلبت بيتزا بيستو ومافيها اي صوص بيستو !!!؟؟ URL	Hijazi
تدري انها نكتة من سنوات؟؟	Other
USER خالي حط الجوال شووية... ما حدق عليك دحين.. اديني عشرة دقايق وادق عليك	Hijazi
ان البلا بأخطاء واضحه تبي هالبلنتي تبي البليهي المفروض ينطرد بعد ما دف المولد وقت الفاول ولا بوتيا يكفيك ان ب ٦ مباريات لك ٦ بلنتيات فريق واطي	Other
"تعبت أدوّر في البشر حب وإحساس تكفيني الوحدة ويكفي مكاني مااحتاج أكون إنسان ثاني مع الناس أحتاج أكون إنسان ماهو بـ ثاني\""	Other
في اولى متوسط سواها فيا السواق رايحة المدرسة فتحت الباب عشان انزل مرت سيارة مسرعه فقفلت الباب مشي يحسبني نزلت مو هنا الفهاوة ما اتكلمت الا بنص الطريق	Hijazi
USER أنتظر طبعا تصيرين لي شوقر مامي بعد مم تتخرجين وتسوين مقهى ب أسمي وتسفريني ع حسابك .	Hijazi
وش بيصير لو اعترفنا اننا فاقدين بعض ؟	Other
الله يبارك بايامك اخوي عيسى ويجزاك خير	Other
shehrih07 @ USER محد يحس الا لاولاده	Other
فيك ولا فيه .	Other
مره وحده بحياتك جرب تفاجئني مره وحده بس!	Hijazi
اذا على كذا خل يلعبون بعد بحوش بيت ، نادي يحمل اسم منطقه حائل وعادي عندك !!	Other
مؤثر ولا مش مؤثر URL … URL	Other
ونعم مليون من زمور القبيله ولله يطول بعمره	Other
USER زيك انا امس	Hijazi
ترى أشتقت لك تفرق عن اشتقت لك	Other
USER هههههه معليش ي كابتن منتو قد النصر	Other
شف التغريدة اللي تحتها طيب	Other
ودي اصدق بس قويه قويه	Other
يستاااهل عمنا روي	Other
معليش لا أجيد النقاش مع حمير جحا ... كما يحلو للإعلامي عبدالكريم الجاسر تسميتكم	Other
رحمة الله عليك ي ابوي علمني على نفس ذا لاندكروزر 1989 #اول_سياره_سقتها URL	Other
بندخل 2020 و هو لسى ثانوي	Hijazi
استودعتك الله ي عيوني	Hijazi
USER كيف عطلتي كيف ؟ من متى وأنتِ تختبرين !	Other
"\"الله يذكر ضحكتك بالخير\""	Other
كذآ شكلك إذآ جيت تدخل بيتكم ومليان حريم ،،! ههههههههه يآكثر مآحصلت لي &lt;&gt; URL ”	Other
انتو ماتفكرو ابدا انكم تطورو خدمة العملاء حقتكم اقسم بالله شيء لايطاق نص ساعه عشان تردو علي وبعد هالوقت كله تقفلو الخط مين قالك اني ابي اقفل كل اتصال من ثلث ساعه لنص ساعه وش هالفشل الي عندكم	Other
#شخصيه_مشهوره_ودك_تقابلها هي مزه بس ناسي اسمها	Other
الاحزان ذي الايام كثرانه علي شسالفه؟.	Other
USER الله يوفقك يارب وتوصل لهدفك :)	Other
USER فيه نادي اقل من كذا بكثير ممكن يادوب يكملون درزن	Other
بدال حمد الله	Other
فعلاً تروق لأي شي ثاني تسويه	Other
قـل للعيـون اللـي تتمناك تبطي مـامن احـد يقـربـك وانـت لـي..	Other
مين سمعك يبني والله URL …	Other
USER أيه فيه اختبار للمرحلة الثالثة انتي ؤش تخصصك	Other
صح الله لسانك وكل عام و أنت بخير	Hijazi
ههههههههههههههههههههههههههههههههههههههههههههههههههه الله لاياخذك	Other
حتى المكان اللي تمرّه تعطيه روح .. هي غافلة بس المكان الي تمرّه منتبه	Other
والله كنت ناوية كذا برحلتي كان نفسي امرها كذا بس واحد من الحسابات استشرته ونصحني مانسويها انها متعبة اللحين جد تحسفت يوم قريت كلامك انه عادي ممتع	Other
بريت ذمتي منها ماعليك	Other
الله يبارك في ذريتك يابو مانع	Other
يا غايب ليه م تسال عن أحوال الي بيحبونك ؟ :	Other
لما أبتعد عنك ما يعني إني كرهتك بس مليت أكون الشخص اللي دايمًا يبادر بالكلام؟.	Other
مامعاه حق صراحه	Hijazi
يارب يمزحون توقعت الحرب قامت #خميس_مشيط	Other
#سنابات_هند_القحطاني هذا اللي يستحق النشر اللهم أجعلنا من أهل القرآن وارزقنا حُسن تلاوته URL	Other
رحت قبلنا ليه السحبه ذي مالها داعي ترا	Other
يلمّنا بكره الشتاء و تمطر سمانا و نلتقي .	Other
قلبييي يارب+عرفتك يقلبي محدش يعرفني غيرك فالكلية دي اصلاً. URL …	Other
يآرب دوم أيامنا سوا .	Hijazi
اشتركت في نتفليكس شهر تجربة مجاناً وقبل لا تنتهي الفترة راح اسحب عليهم خخخخخخخخخخخخخخخخخ	Hijazi
لما مافيك تفرق بين الوهم والمنطق	Other
لو العيون تضم في الناس مخلوقء والله لأضمك بالغلا في ،، عيوني♡	Other
خلاص من حبكم يا زين عزلنا معاد لي في هواكم شف أو رادة	Other
الله يعينه عليك صراحة	Other
#فساد_وظايف_جامعه_حايل درجة الاختبار وأنا ما اختبرت ومقدم ومستبعد	Other
مسوي تغار انت وياه	Other
واضح جدا ان لعبة DS ماتقدر تشبهها بأي لعبة او فلم ، حتى ماتقدر تقول انها ماخذه شي من لعبة وشي من لعبة ثانية .	Hijazi
ابيض وجه يا ابو سعد	Other
عطنا واحد همبرغل بالجبن #تويت_كأنك_في_التسعينات	Other
ازبل كويتا بيضيع	Other
لو تدري قد ايش احبك وقد ايش فيني هوس لك..	Other
3:10 بتوقيت جدة تبدأ اجازة الاختبارات من الدوام ياخوفي افلها في الاجازة وأجيب درجاتي شمال اهم شيء الراحة والنوووم ودعاء الوالدين	Hijazi
المشكله في بيستيك النعجة البسمع كلامها	Hijazi
ينصحون الواتس اب الله يحفظك.	Hijazi
ياالله بكره دوام والله مو وقتك	Other
الله يبارك فيك ويجزاك خير يابو سالم	Other
اكثر شيء نرفزني بالشهر هذا كله	Other
الحمد لله ع كل حال تتعوض في الجولات القادمه	Other
USER طار به قريح الله يعافيها ولا يبلانا	Other
احتاج شخص يفكر بدالي ويعطيني الشيء الصح.	Other
انت العينّ و محد يقدر يشوف بدون العين	Hijazi
صباح الخير بطريقة أمي هذا والله الصباح الحلو.. ألا يا ليت كل الناس تشوفني زي أمي URL	Hijazi
الله يبارك فيك كابتن خليفه.	Other
وانتي بمثله ي مرحبا	Other
تخيل بس كم عاشق يخون بها الزمن ظله..	Other
احساس جميل لما تأثر على شخص وبعد فترة يجي يشكرك لأنه بسببك بعد الله غيرت حياته للأفضل	Hijazi
استمتعو انتم تكفون وتوفون	Other
تعال خاص عساك جاد	Other
USER USER USER خلاص عبى شاني هالمره باتحطو مكياج انا بقدم معروضكم هاذا وان شاء الله نشوف لكم حل غير المكياج	Other
ابيك تعرف اذا ضاقت حياتك يوم ومن حولك تخلوا كلهم عنك وما تدري على منهو يكون اللوم بعد ما خيبوا امالك وظنك بتلقاني مثل اول وباقي دوم احبك اكثر بواجد ترا منك انا عونك .. انا ظهرك الين تقوم وانا ناسك وانا اشيل الحزن عنك	Hijazi
يهناكم مثلها يالامير واعتذر عن التاخر في الرد	Other
عاش وصح لسانك	Other
من غير داعش بذتنا دواعشها	Other
USER مساء الخير عارف ، إذا ممكن أتواصل معك أحتاج بعض الاستفسار منك .	Other
والله ياشق صدره شق ههههههههههههههههههههههههههههههههههههه URL	Other
يرجال لي سنتين ف تويتر ولا شفت شي	Other
ياخوك عن تجربة واحده تعرف لاطيران ولامطار ادفع فرق ٥٠٠ ريال ولا احجز مرة ثانيه عليها	Other
احسن مسوي ظريف .	Hijazi
USER وش قومها حمرا	Other
مو طبيعيه حرقة قلبي لما اغار عليك منهم.	Other
النفسية تحت الصفر والله	Hijazi
الصوت قومن من النوم~ركضت أحسب مكيف عيالي انفجر ورحت أناظر مع الدرايش مافيه شيء قلت أكيد أحلم :(الله يحفظنا ويديم علينا نعمه الامن والامان	Other
يعني متى راح اصحى من عز نومي على صوت المطر والرعد :'(	Other
قلبي تعب منك .	Other
USER مخك و مخي أنا كمان صار كذا =)) URL	Hijazi
وه الله يعينكم يارب	Other
في ضمتك شيء ماهو ب معهـود شيٍ يرد الروح من أقصى وجعها ||بٍــّري حــاالــًيֆ'ء||	Other
